en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Cap of Wizardry	魔術の帽子	마술의 모자	魔术帽子	魔術帽子	Zauberkappe	Gorro de la hechicería	Chapeau de sorcellerie	Cappello della magia	Czapka czarodziejstwa	Chapéu da Bruxaria	Шляпа чародейства	Sihirbazlık Başlığı
Cap of Admiration	驚嘆の帽子	경탄의 모자	惊叹帽子	驚嘆帽子	Bewunderungskappe	Gorro de la admiración	Chapeau d'admiration	Cappello dell'ammirazione	Czapka podziwu	Chapéu da Admiração	Шляпа восхищения	Takdir Başlığı
Cap of Knowledge	知識の帽子	지식의 모자	知识帽子	知識帽子	Wissenskappe	Gorro del conocimiento	Chapeau de savoir	Cappello della conoscenza	Czapka wiedzy	Chapéu da Sabedoria	Шляпа знания	Bilgi Başlığı
Cap of Eminence	傑出の帽子	걸출의 모자	杰出帽子	傑出帽子	Ansehenskappe	Gorro de la eminencia	Chapeau d'éminence	Cappello dell'eminenza	Czapka renomy	Chapéu da Eminência	Шляпа преосвященства	İtibar Başlığı
Hushing Tiara	小声のティアラ	소성의 티아라	轻声之宝冠	輕聲后冠	Säuselnde Tiara	Tiara silenciosa	Tiare calmante	Tiara silenziosa	Spokojna tiara	Tiara Sussurrante	Шепчущая тиара	Susturan Taç
Lamenting Tiara	嘆声のティアラ	탄성의 티아라	叹声之宝冠	嘆聲后冠	Trauernde Tiara	Tiara afligida	Tiare plaintive	Tiara lamentosa	Lamentująca tiara	Tiara Lamentosa	Скорбящая тиара	Ağıt Tacı
Shrieking Tiara	奇声のティアラ	기성의 티아라	奇声之宝冠	奇聲后冠	Kreischende Tiara	Tiara chillona	Tiare hurlante	Tiara urlante	Wrzeszcząca tiara	Tiara Berrante	Воющая тиара	Çığlık Tacı
Silencing Tiara	無声のティアラ	무성의 티아라	无声之宝冠	無聲后冠	Verstummende Tiara	Tiara silenciadora	Tiare silencieuse	Tiara silenziante	Uciszająca tiara	Tiara Silenciadora	Успокаивающая тиара	Sükut Tacı
Book of Fabrication	捏造の書物	날조의 서적	捏造之典籍	捏造的書籍	Buch der Fälschungen	Libro de fabricación	Livre d'invention	Libro dell'invenzione	Księga tworzenia	Livro da Fabricação	Том вымысла	Uydurmasyon Kitabı
Book of Fanaticism	狂信の書物	광신의 서적	狂信之典籍	狂信的書籍	Buch des Fanatismus	Libro del fanatismo	Livre de fanatisme	Libro del fanatismo	Księga fanatyzmu	Livro do Fanatismo	Том фанатизма	Bağnazlık Kitabı
Book of Secrets	無言の書物	무언의 서적	无言之典籍	無言的書籍	Buch der Geheimnisse	Libro de los secretos	Livre des secrets	Libro dei segreti	Księga sekretów	Livro dos Segredos	Том секретов	Sırlar Kitabı
Book of Indignation	憤怒の書物	분노의 서적	愤怒之典籍	憤怒的書籍	Buch der Empörung	Libro de la indignación	Livre d'indignation	Libro dell'indignazione	Księga oburzenia	Livro da Indignação	Том негодования	Öfke Kitabı
Throne of Serenity	平静の玉座	평정의 옥좌	平静王座	平靜的王座	Gleichmutthron	Trono de serenidad	Trône de sérénité	Trono della calma	Tron spokoju	Trono da Serenidade	Трон спокойствия	Sükunet Tahtı
Throne of Freedom	自由の玉座	자유의 옥좌	自由王座	自由的王座	Freiheitsthron	Trono de la libertad	Trône de liberté	Trono della libertà	Tron wolności	Trono da Liberdade	Престол свободы	Özgürlük Tahtı
Throne of Ruin	破滅の玉座	파멸의 옥좌	破灭王座	破滅的王座	Verderbensthron	Trono de perdición	Trône de la ruine	Trono della rovina	Tron ruiny	Trono da Ruína	Престол краха	Harabe Tahtı
Throne of Mania	狂躁の玉座	광조의 옥좌	狂躁王座	狂躁的王座	Wahnsinnsthron	Trono de la obsesión	Trône de la manie	Trono della mania	Tron szaleństwa	Trono da Obsessão	Престол одержимости	Cinnet Tahtı
Ostentatious Plume	華美の羽根	화미의 깃털	华美羽毛	華美羽翼	Protzfeder	Pluma ostentosa	Plume ostentatoire	Piuma appariscente	Pretensjonalne pióro	Pluma Ostensiva	Роскошный плюмаж	Gösterişli Tüy
Jet-Black Plume	漆黒の羽根	칠흑의 깃털	漆黑羽毛	漆黑羽翼	Tiefschwarze Feder	Pluma azabache	Plume noir de jais	Piuma nero corvino	Kruczoczarne pióro	Pluma Preta	Иссиня-черный плюмаж	Simsiyah Tüy
Airy Plume	天風の羽根	천풍의 깃털	天风羽毛	天風羽翼	Luftige Feder	Pluma ligera	Plume aérienne	Piuma ariosa	Lekkie pióro	Pluma Aérea	Грациозный плюмаж	Hafif Tüy
Immortal Plume	不朽の羽根	불후의 깃털	不朽羽毛	不朽羽翼	Unsterblichkeitsfeder	Pluma inmortal	Plume immortelle	Piuma immortale	Nieśmiertelne pióro	Pluma Imortal	Бессмертный плюмаж	Ölümsüz Tüy
Orb of Creation	創造の玉	창조의 구슬	创造宝玉	創造之玉	Kugel der Schöpfung	Orbe de la creación	Orbe de création	Sfera della creazione	Kula stworzenia	Orbe da Criação	Сфера созидания	Yaradılış Küresi
Orb of Continuity	継続の玉	지속의 구슬	维持宝玉	延續之玉	Kugel der Stetigkeit	Orbe de la continuidad	Orbe de continuité	Sfera della continuità	Kula ciągłości	Orbe da Continuidade	Сфера преемственности	Devamlılık Küresi
Orb of Growth	成長の玉	성장의 구슬	成长宝玉	成長之玉	Kugel des Wachstums	Orbe del crecimiento	Orbe de croissance	Sfera della crescita	Kula wzrostu	Orbe do Crescimento	Сфера роста	Gelişim Küresi
Orb of Flux	流転の玉	윤회의 구슬	流转宝玉	流變之玉	Kugel des Flusses	Orbe del flujo	Orbe de flux	Sfera del flusso	Kula wahania	Orbe do Fluxo	Сфера переменчивости	Değişim Küresi
Lady's Stool	淑女の腰かけ	숙녀의 의자	淑女之椅	淑女的椅子	Damenstuhl	Asiento de la dama	Tabouret de dame	Sgabello da dama	Damski stołeczek	Banco da Dama	Столец леди	Leydinin Taburesi
Opulent Stool	驕奢の腰かけ	사치의 의자	骄奢之椅	驕奢的椅子	Edelstuhl	Asiento opulento	Tabouret opulent	Sgabello opulento	Wystawny stołeczek	Banco Opulento	Роскошный столец	Zengin Taburesi
Leopardess Stool	女豹の腰かけ	암표범의 의자	雌豹之椅	妖豔的椅子	Leopardinnenstuhl	Asiento del leopardo	Tabouret léopard	Sgabello leopardato	Stołeczek lamparcicy	Banco da Leoparda	Столец леопарда	Dişi Leopar Taburesi
Saint's Stool	聖女の腰かけ	성녀의 의자	圣女之椅	聖女的椅子	Heiliger Stuhl	Asiento del santo	Tabouret de saint	Sgabello del santo	Stołeczek świętego	Banco da Santa	Столец святой	Aziz Taburesi
Vanguard's Horn	尖兵の大角	첨병의 큰 뿔	尖兵之大角	尖兵大角	Vorhuthorn	Cuerno de la vanguardia	Corne de l'avant-garde	Corno dell'avanguardia	Róg straży przedniej	Chifre da Vanguarda	Рог авангарда	Öncünün Boynuzu
Shogun's Horn	将軍の大角	장군의 큰 뿔	将军之大角	將軍大角	Shogunhorn	Cuerno del shogun	Corne du Shogun	Corno dello Shogun	Róg szoguna	Chifre do Xógum	Рог сёгуна	Shogun'un Boynuzu
Champion's Horn	王者の大角	왕의 큰 뿔	王者之大角	王者大角	Kriegerhorn	Cuerno del campeón	Corne du Champion	Corno del campione	Róg czempiona	Chifre do Campeão	Рог чемпиона	Şampiyonun Boynuzu
Emperor's Horn	皇帝の大角	황제의 큰 뿔	皇帝之大角	皇帝大角	Herrscherhorn	Cuerno del emperador	Corne de l'Empereur	Corno imperiale	Róg cesarza	Chifre do Imperador	Рог императора	İmparatorun Boynuzu
Saddle of Aggression	攻勢の鞍	공세의 안장	攻势之马鞍	攻勢馬鞍	Sattel der Aggression	Montura de la agresión	Selle d'agression	Sella dell'aggressione	Siodło agresji	Sela da Agressão	Седло агрессии	Saldırganlık Eyeri
Saddle of Merit	武勲の鞍	무훈의 안장	武勋之马鞍	武勳馬鞍	Sattel der Verdienste	Montura del mérito	Selle de mérite	Sella del merito	Siodło zasługi	Sela do Mérito	Седло заслуги	Erdem Eyeri
Saddle of Vengeance	復讐の鞍	복수의 안장	复仇之马鞍	復仇馬鞍	Sattel der Rache	Montura de la venganza	Selle de vengeance	Sella della vendetta	Siodło zemsty	Sela da Vingança	Седло мести	İntikam Eyeri
Saddle of Fortitude	不撓の鞍	불요의 안장	不挠之马鞍	不撓馬鞍	Sattel der Tapferkeit	Montura de la entereza	Selle de courage	Sella del coraggio	Siodło męstwa	Sela da Fortitude	Седло стойкости	Metanet Eyeri
Ashen Wall Fragment	灰の城壁	회색 성벽	灰色城墙	灰色城牆	Aschewandfragment	Fragmento de muro ceniciento	Fragment de mur cendré	Frammento di muro cinereo	Fragment popielatej ściany	Caco de Parede Cinza	Фрагмент серой стены	Kül Rengi Duvar Parçası
Green Wall Fragment	緑の城壁	초록 성벽	绿色城墙	綠色城牆	Grünwandfragment	Fragmento de muro verde	Fragment de mur vert	Frammento di muro verde	Fragment zielonej ściany	Caco de Parede Verde	Фрагмент зеленой стены	Yeşil Duvar Parçası
Red Wall Fragment	赤の城壁	붉은 성벽	红色城墙	紅色城牆	Rotwandfragment	Fragmento de muro rojo	Fragment de mur rouge	Frammento di muro rosso	Fragment czerwonej ściany	Caco de Parede Rubra	Фрагмент красной стены	Kırmızı Duvar Parçası
White Wall Fragment	白の城壁	하얀 성벽	白色城墙	白色城牆	Weißwandfragment	Fragmento de muro blanco	Fragment de mur blanc	Frammento di muro bianco	Fragment białej ściany	Caco de Parede Alva	Фрагмент белой стены	Beyaz Duvar Parçası
Shackles of Ecstasy	恍惚の棒枷	황홀의 구속기구	恍惚之枷锁	失神枷棒	Rauschfesseln	Grilletes del éxtasis	Menottes d'extase	Catene dell'estasi	Okowy ekstazy	Grilhões do Êxtase	Оковы исступления	Aşırı Sevinç Prangası
Shackles of Depravity	血餓の棒枷	혈아의 구속기구	嗜血之枷锁	渴血枷棒	Verderbnisfesseln	Grilletes de la depravación	Menottes de corruption	Catene della corruzione	Okowy zdeprawowania	Grilhões da Perversão	Оковы греховности	Ahlaksızlık Prangası
Shackles of Morbidity	希死の棒枷	희사의 구속기구	求死之枷锁	求死枷棒	Morbidfesseln	Grilletes de la morbilidad	Menottes de morbidité	Catene macabre	Okowy chorobliwości	Grilhões da Morbidez	Оковы болезни	Hastalık Prangası
Shackles of Madness	発狂の棒枷	발광의 구속기구	发狂之枷锁	發狂枷棒	Wahnfesseln	Grilletes de la locura	Menottes de folie	Catene della pazzia	Okowy szaleństwa	Grilhões da Loucura	Оковы безумия	Delilik Prangası
Crown of Vice	不徳の冠	부덕의 관	无德之冠	不德之冠	Lasterkrone	Corona de vicio	Couronne du vice	Corona del vizio	Korona występku	Coroa do Vício	Корона порока	Yozlaşma Tacı
Crown of Obstinacy	頑迷の冠	완고의 관	执拗之冠	冥頑之冠	Sturheitskrone	Corona de obstinación	Couronne d'obstination	Corona dell'ostinazione	Korona uporu	Coroa da Obstinação	Корона упрямства	İnat Tacı
Crown of Egoism	無法の冠	무법의 관	无法之冠	妄為之冠	Egoismuskrone	Corona de egoísmo	Couronne d'égoïsme	Corona dell'egoismo	Korona egoizmu	Coroa do Egoísmo	Корона себялюбия	Bencillik Tacı
Crown of Servility	盲従の冠	맹종의 관	盲从之冠	盲從之冠	Kriecherkrone	Corona de servidumbre	Couronne de servilité	Corona del servilismo	Korona służalczości	Coroa da Servilidade	Корона раболепия	İtaatkarlık Tacı
Hail Charm	氷雪の紙片	빙설의 지편	冰雪纸片	冰雪紙片	Hagelamulett	Amuleto de granizo	Charme de salutation	Ciondolo grandine	Czar gradu	Patuá do Granizo	Заговор града	Dolu Yağdırma Efsunu
Inferno Charm	業火の紙片	업화의 지편	业火纸片	業火紙片	Inferno-Amulett	Amuleto infernal	Charme de l'enfer	Ciondolo inferno	Czar ognia piekielnego	Patuá do Inferno	Заговор инферно	Cehennem Sıcağı Efsunu
Whirlwind Charm	旋風の紙片	선풍의 지편	旋风纸片	旋風紙片	Wirbelwindamulett	Amuleto de espiral	Charme du tourbillon	Ciondolo turbine	Czar wichru	Patuá do Furacão	Заговор урагана	Hortum Efsunu
Pandemonium Charm	万魔の紙片	만마의 지편	万魔纸片	萬魔紙片	Pandemonium-Amulett	Amuleto del Pandemónium	Charme du Pandémonium	Ciondolo pandemonio	Czar pandemonium	Patuá do Pandemônio	Заговор демонов	Kargaşa Efsunu
Arrowhead of Desire	盲愛の矢じり	맹애의 화살촉	盲爱之箭头	盲戀箭矢	Pfeilspitze der Begehren	Punta de flecha del deseo	Pointe flèche du désir	Punta del desiderio	Grot pożądania	Seta do Desejo	Наконечник страсти	Arzu Ok Ucu
Arrowhead of Envy	妬心の矢じり	질투의 화살촉	妒心之箭头	嫉妒箭矢	Pfeilspitze des Neides	Punta de flecha de la envidia	Pointe flèche d'envie	Punta dell'invidia	Grot zawiści	Seta da Inveja	Наконечник зависти	Haset Ok Ucu
Arrowhead of Control	独占の矢じり	독점의 화살촉	独占之箭头	占有箭矢	Pfeilspitze der Herrschaft	Punta de flecha del control	Pointe flèche contrôle	Punta del controllo	Grot kontroli	Seta do Controle	Наконечник контроля	Kontrol Ok Ucu
Arrowhead of Heart	包容の矢じり	포용의 화살촉	包容之箭头	包容箭矢	Pfeilspitze des Herzens	Punta de fecha del corazón	Pointe flèche du cœur	Punta del cuore	Grot serca	Seta do Coração	Наконечник сердца	Vicdan Ok Ucu
Necklace of Fantasy	雑念の首飾り	잡념의 목걸이	杂念之项链	雜念的首飾	Halskette der Fantasie	Collar de la fantasía	Collier des fantasmes	Collana della fantasia	Naszyjnik fantazji	Colar da Fantasia	Подвеска фантазии	Düş Kolyesi
Necklace of Craving	渇望の首飾り	갈망의 목걸이	渴望之项链	渴望的首飾	Halskette des Verlangens	Collar del anhelo	Collier de l'envie	Collana della brama	Naszyjnik łaknienia	Colar do Anseio	Подвеска желания	İhtiras Kolyesi
Necklace of Impulse	衝動の首飾り	충동의 목걸이	冲动之项链	衝動的首飾	Halskette des Antriebs	Collar del impulso	Collier d'impulsion	Collana dell'impulso	Naszyjnik impulsu	Colar do Impulso	Подвеска импульса	Dürtü Kolyesi
Necklace of Fixation	耽溺の首飾り	탐닉의 목걸이	耽溺之项链	耽溺的首飾	Halskette der Besessenheit	Collar de la fijación	Collier d'obsession	Collana dell'ossessione	Naszyjnik obsesji	Colar da Fixação	Подвеска зависимости	Saplantı Kolyesi
Balloon of Amity	熱愛のバルーン	열애의 벌룬	热爱之气球	熱戀的氣球	Ballon der Freundschaft	Globo de la amistad	Ballon d'amitié	Palloncino dell'amicizia	Balon zgody	Balão da Amizade	Шар согласия	Dostluk Balonu
Balloon of Feuds	確執のバルーン	불화의 벌룬	偏执之气球	爭論的氣球	Ballon der Fehde	Globo de las enemistades	Ballon des querelles	Palloncino delle faide	Balon waśni	Balão das Rusgas	Шар вражды	Düşmanlık Balonu
Balloon of Harmony	復縁のバルーン	복연의 벌룬	和好之气球	重圓的氣球	Ballon der Harmonie	Globo de la armonía	Ballon d'harmonie	Palloncino dell'armonia	Balon harmonii	Balão da Harmonia	Шар гармонии	Uyum Balonu
Balloon of Unity	共生のバルーン	공생의 벌룬	共生之气球	共生的氣球	Ballon der Einigkeit	Globo de la unidad	Ballon d'unité	Palloncino dell'unità	Balon jedności	Balão da Unidade	Шар единства	Birlik Balonu
Steel Wheel	鋼鉄の車輪	강철의 차륜	钢铁车轮	鋼鐵的車輪	Stahlrad	Rueda de acero	Roue en acier	Ruota d'acciaio	Stalowe koło	Roda de Aço	Стальное колесо	Çelik Teker
Rapid Wheel	俊足の車輪	준마의 차륜	俊足车轮	飛速的車輪	Schnellrad	Rueda rápida	Roue rapide	Ruota rapida	Prędkie koło	Roda Célere	Быстрое колесо	Hızlı Teker
Surmounting Wheel	前進の車輪	전진의 차륜	前进车轮	邁進的車輪	Überwindungsrad	Rueda de la superación	Roue surmontante	Ruota del superamento	Wieńczące koło	Roda Sobrepujante	Колесо преодоления	Aşan Teker
War Wheel	闘争の車輪	투쟁의 차륜	斗争车轮	鬥爭的車輪	Kriegsrad	Rueda de la guerra	Roue de guerre	Ruota bellica	Wojenne koło	Roda Bélica	Колесо войны	Savaş Tekeri
Brutish Rotary Leg	蛮力の回転脚	만력의 회전다리	蛮力回旋脚	蠻力迴轉腳	Brutales Drehbein	Pata rotatoria salvaje	Pied rotatif brutal	Gamba rotante brutale	Brutalna obrotowa noga	Perna Giratória Bruta	Шарнир зверства	Hayvani Dönen Sandalye Ayağı
Ruthless Rotary Leg	殺意の回転脚	살의의 회전다리	杀意回旋脚	殺意迴轉腳	Ruchloses Drehbein	Pata rotatoria implacable	Pied rotatif résolu	Gamba rotante spietata	Bezwzględna obrotowa noga	Perna Giratória Tenaz	Шарнир свирепости	Gaddar Dönen Sandalye Ayağı
Cruel Rotary Leg	残虐の回転脚	잔학의 회전다리	残虐回旋脚	殘虐迴轉腳	Grausames Drehbein	Pata rotatoria cruel	Pied rotatif cruel	Gamba rotante crudele	Okrutna obrotowa noga	Perna Giratória Cruel	Шарнир жестокости	Zalim Dönen Sandalye Ayağı
Ruinous Rotary Leg	撃滅の回転脚	격멸의 회전다리	击灭回旋脚	擊滅迴轉腳	Unheilvolles Drehbein	Pata rotatoria destructiva	Pied rotatif funeste	Gamba rotante rovinosa	Zgubna obrotowa noga	Perna Giratória Ruim	Шарнир краха	Harap Edici Dönen Sandalye Ayağı
Kill Shot Turret	撃破の砲塔	격파의 포탑	击破之炮塔	擊破的砲塔	Todesgeschütz	Torreta mortal	Tourelle de tir	Torretta mortale	Snajperska wieżyczka	Torreta Assassina	Убийственная турель	Ölüm Vuruşu Tareti
Bloodstained Turret	血戦の砲塔	혈전의 포탑	血战之炮塔	血戰的砲塔	Blutiges Geschütz	Torreta ensangrentada	Tourelle ensanglantée	Torretta insanguinata	Zakrwawiona wieżyczka	Torreta Ensanguentada	Окровавленная турель	Kana Bulanmış Taret
Ominous Turret	凶兆の砲塔	흉조의 포탑	凶兆之炮塔	凶兆的砲塔	Unheilvolles Geschütz	Torreta siniestra	Tourelle inquiétante	Torretta minacciosa	Złowieszcza wieżyczka	Torreta Sinistra	Зловещая турель	Uğursuz Taret
Purified Turret	浄化の砲塔	정화의 포탑	净化之炮塔	淨化的砲塔	Gereinigtes Geschütz	Torreta purificada	Tourelle purifiée	Torretta purificata	Oczyszczona wieżyczka	Torreta Purificada	Очищенная турель	Arınmış Taret
Rusty Blade	茶錆の刀身	녹의 검신	铁锈刀身	生鏽的刀身	Rostige Klinge	Filo oxidado	Lame rouillée	Lama arrugginita	Zardzewiałe ostrze	Lâmina Enferrujada	Ржавый клинок	Paslı Kılıç
Bronze Blade	青銅の刀身	청동의 검신	青铜刀身	青銅的刀身	Bronzeklinge	Filo de bronce	Lame de bronze	Lama di bronzo	Brązowe ostrze	Lâmina de Bronze	Бронзовый клинок	Bronz Kılıç
Steel Blade	鋼の刀身	강철의 검신	钢铁刀身	鋼的刀身	Stahlklinge	Filo de acero	Lame en acier	Lama d'acciaio	Stalowe ostrze	Lâmina de Aço	Стальной клинок	Çelik Kılıç
Tamahagane Blade	玉鋼の刀身	옥강의 검신	玉钢刀身	玉鋼的刀身	Tamahagane-Klinge	Filo tamahagane	Lame Tamahagane	Lama Tamahagane	Ostrze tamahagane	Lâmina de Tamahagane	Клинок тамахаганэ	Tamahagane Kılıcı
Red-Blue Plates	赤青の皿	적청의 접시	赤青之盘	赤青之皿	Rot-blaue Platten	Platos rojos y azules	Assiettes rouge et bleu	Piatti blu e rossi	Czerwono-niebieskie talerze	Pratos Rubro e Azul	Красно-синие блюда	Kırmızı Mavi Tabaklar
Purple-Green Plates	紫緑の皿	자녹의 접시	紫绿之盘	紫綠之皿	Violett-grüne Platten	Platos morados y verdes	Assiettes mauve et vert	Piatti viola e verdi	Fioletowo-zielone talerze	Pratos Roxo e Verde	Фиолетово-зеленые блюда	Mor Yeşil Tabaklar
Golden Plates	黄金の皿	황금의 접시	黄金之盘	黃金之皿	Goldene Platten	Platos de oro	Assiettes dorées	Piatti d'oro	Złote talerze	Pratos de Ouro	Золотые блюда	Altın Tabaklar
Platinum Plates	白金の皿	백금의 접시	白金之盘	白金之皿	Platinplatten	Platos de platino	Assiettes de platine	Piatti di platino	Platynowe talerze	Pratos de Platina	Платиновые блюда	Platin Tabaklar
Warped Balance	歪んだ天秤	일그러진 천칭	失衡之天秤	歪斜的天秤	Gebogene Waage	Balanza torcida	Balance déformée	Bilancia deformata	Wypaczony balans	Balança Torta	Искаженные весы	Bozulmuş Denge
Wavering Balance	揺らぐ天秤	흔들리는 천칭	摇摆之天秤	搖晃的天秤	Schwankende Waage	Balanza oscilante	Balance vacillante	Bilancia traballante	Chwiejny balans	Balança Vacilante	Колеблющиеся весы	Sarsılan Denge
Immovable Balance	動かぬ天秤	부동의 천칭	不动之天秤	不動的天秤	Feste Waage	Balanza inamovible	Balance inébranlable	Bilancia inamovibile	Nieruchomy balans	Balança Inamovível	Недвижимые весы	Sarsılmaz Denge
Equal Balance	虚しき天秤	공허한 천칭	空虚之天秤	虛幻的天秤	Harmonische Waage	Balanza igualada	Balance équilibrée	Bilancia equilibrata	Równy balans	Balança Equilibrada	Уравненные весы	Eşit Denge
Dusk Lantern	暮色のランタン	어스름의 랜턴	暮色灯笼	暮色提燈	Dämmerlaterne	Farol crepuscular	Lanterne du crépuscule	Lanterna del crepuscolo	Lampion zmierzchu	Lanterna Crepuscular	Сумрачная лампа	Alaca Karanlık Feneri
